Filename: /home/dev/scikit_learn_data/20news_home/20news-bydate-test/rec.sport.baseball/104818
Truth category: 1 (rec.sport.baseball)
Assigned cluster: 3 (game team player year hit basebal pitch win run pitcher)

Raw data:
============ START RAW ==========================
Organization: Penn State University
From: John Johnson <JXJ101@psuvm.psu.edu>
Subject: Re: PHILS, NL EAST NOT SO WEAK
 <kingoz.734972439@camelot>
Lines: 17

In article <kingoz.734972439@camelot>, kingoz@camelot.bradley.edu (Orin Roth)
says:
>  Or you may be posting this WAY TOO EARLY and be eating your words by
>  mid-season. C'mon, the Phillies haven't proved anything yet. Atlanta
>  was similar to the Phils 2 years ago. They sucked. They started having

The Phillies finished third 2 years ago.

>  the Braves really are. Their record is 6-3. Can you imagine the Phils
>  record if they were batting .188? hahahaha. And Atlanta's hitting will
>  improve dramatically.

The Phillies' opponents haven't hit much better

Eat our words or not, forgive us.  The true fans in Philly have been through
a lot...:)
                           -John

========== END RAW ============================

Preprocessed:
============ START PREPROCESSED =================
  phil east weak kingoz camelot   articl kingoz
say post way earli eat word mid season c'mon
philli haven't prove anyth yet atlanta similar
phil year ago suck start  philli finish third year
ago  brave realli record imagin phil record bat
hahahaha atlanta hit improv dramat  philli oppon
haven't hit much better  eat word forgiv true fan
philli lot john
========== END PREPROCESSED =====================


Feature vector (sorted, non-zero values only):
Term, Index, Value:
philli, 6593, 0.442994140409
phil, 6588, 0.34050321075
kingoz, 5027, 0.333867047969
eat, 2968, 0.24136765808
atlanta, 749, 0.222664896759
haven, 4207, 0.197020948014
record, 7184, 0.195029558841
ago, 336, 0.17969520492
word, 9829, 0.165218262256
hit, 4316, 0.161304111574
dramat, 2859, 0.147867552912
oppon, 6267, 0.143904111578
forgiv, 3605, 0.134960942326
mon, 5831, 0.134151619198
weak, 9668, 0.12616533175
mid, 5698, 0.12401835544
suck, 8515, 0.123511448386
year, 9943, 0.115925095645
finish, 3488, 0.111630044024
improv, 4557, 0.106543590593
east, 2965, 0.104920374171
imagin, 4518, 0.104697538211
prove, 6947, 0.102378721406
brave, 1277, 0.0986806839493
earli, 2951, 0.095643753195
similar, 7961, 0.0954944753761
bat, 942, 0.0947622442729
fan, 3381, 0.0917909276241
season, 7747, 0.0888223962349
john, 4878, 0.0872089173449
true, 9121, 0.0822712006501
anyth, 555, 0.0790660622057
articl, 665, 0.074332008427
start, 8334, 0.0730038395448
lot, 5356, 0.0719615611044
better, 1060, 0.0689961392397
realli, 7150, 0.0684370005216
post, 6766, 0.0673578168744
way, 9666, 0.0603308857803
say, 7653, 0.0585547072444
